date_reg,type,maker,model,colour,fuel,state
2026-03-19,jip,Zeekr,7X,green,electric,W.P. Kuala Lumpur
2026-03-19,jip,Zeekr,7X,black,electric,Rakan Niaga
2026-03-19,jip,Zeekr,7X,white,electric,Selangor
2026-03-19,jip,Zeekr,X,black,electric,Rakan Niaga
2026-03-19,jip,Zeekr,X,red,electric,Rakan Niaga
2026-03-20,jip,BYD,Atto 3,grey,electric,Rakan Niaga
2026-03-20,jip,BYD,Atto 3,black,electric,Rakan Niaga
2026-03-20,jip,BYD,Atto 3,white,electric,Rakan Niaga
2026-03-20,motokar,Proton,e.MAS 5,white,electric,Rakan Niaga
2026-03-20,motokar,Proton,e.MAS 5,silver,electric,Rakan Niaga
2026-03-20,jip,Zeekr,7X,grey,electric,Rakan Niaga
2026-03-21,jip,BYD,Atto 3,grey,electric,Rakan Niaga
2026-03-21,motokar,Proton,e.MAS 5,yellow,electric,Rakan Niaga
2026-03-22,motokar,Proton,e.MAS 5,pink,electric,Rakan Niaga
2026-03-22,motokar,Proton,e.MAS 5,white,electric,Rakan Niaga
2026-03-22,motokar,Proton,e.MAS 5,grey,electric,Rakan Niaga
2026-03-22,motokar,Proton,e.MAS 5,yellow,electric,Rakan Niaga
2026-03-23,jip,BYD,Atto 3,white,electric,Rakan Niaga
2026-03-24,motokar,BMW,i4,grey,electric,Rakan Niaga
2026-03-24,motokar,BMW,i5,grey,electric,Rakan Niaga
2026-03-24,jip,BMW,iX1,green,electric,Rakan Niaga
2026-03-24,jip,BMW,iX2,blue,electric,W.P. Kuala Lumpur
2026-03-24,jip,BMW,iX2,red,electric,W.P. Kuala Lumpur
2026-03-24,jip,BYD,Atto 3,black,electric,Rakan Niaga
2026-03-24,jip,BYD,Atto 3,white,electric,Selangor
2026-03-24,jip,BYD,Atto 3,grey,electric,Rakan Niaga
2026-03-24,motokar_pelbagai_utiliti,BYD,M6,grey,electric,Rakan Niaga
2026-03-24,motokar_pelbagai_utiliti,BYD,M6,blue,electric,Rakan Niaga
2026-03-24,jip,BYD,Sealion,black,electric,Rakan Niaga
2026-03-24,jip,BYD,Sealion,grey,electric,Rakan Niaga
2026-03-24,jip,Chery,iCaur 03,green,electric,Rakan Niaga
2026-03-24,jip,Chery,iCaur 03,silver,electric,Rakan Niaga
2026-03-24,jip,Chery,iCaur V23,green,electric,Rakan Niaga
2026-03-24,jip,Chery,iCaur V23,grey,electric,Rakan Niaga
2026-03-24,jip,Chery,iCaur V23,white,electric,Rakan Niaga
2026-03-24,jip,Chery,iCaur V23,orange,electric,Rakan Niaga
2026-03-24,jip,Chery,iCaur V23,black,electric,Rakan Niaga
2026-03-24,jip,Leapmotor,B10,grey,electric,Rakan Niaga
2026-03-24,motokar,Mercedes Benz,EQS,black,electric,Rakan Niaga
2026-03-24,motokar,MG,MG4,grey,electric,Rakan Niaga
2026-03-24,motokar,Proton,e.MAS 5,grey,electric,Rakan Niaga
2026-03-24,motokar,Proton,e.MAS 5,grey,electric,Selangor
2026-03-24,motokar,Proton,e.MAS 5,pink,electric,Rakan Niaga
2026-03-24,motokar,Proton,e.MAS 5,yellow,electric,Rakan Niaga
2026-03-24,motokar,Proton,e.MAS 5,silver,electric,Rakan Niaga
2026-03-24,motokar,Proton,e.MAS 5,white,electric,Rakan Niaga
2026-03-24,motokar,Proton,e.MAS 5,silver,electric,Sabah
2026-03-24,motokar,Proton,e.MAS 5,white,electric,Selangor
2026-03-24,motokar,Proton,e.MAS 5,grey,electric,W.P. Kuala Lumpur
2026-03-24,motokar,Proton,e.MAS 5,yellow,electric,Selangor
2026-03-24,jip,Proton,e.MAS 7,grey,electric,Rakan Niaga
2026-03-24,jip,Smart,Brabus,silver,electric,Rakan Niaga
2026-03-24,motokar,Tesla,Model 3,red,electric,Rakan Niaga
2026-03-24,motokar,Tesla,Model 3,grey,electric,Rakan Niaga
2026-03-24,motokar,Tesla,Model 3,white,electric,Rakan Niaga
2026-03-24,motokar,Tesla,Model Y,grey,electric,Rakan Niaga
2026-03-24,motokar,Tesla,Model Y,white,electric,W.P. Kuala Lumpur
2026-03-24,motokar,Tesla,Model Y,black,electric,Rakan Niaga
2026-03-24,motokar,Tesla,Model Y,white,electric,Rakan Niaga
2026-03-24,motokar,TQ Wuling,Bingo,purple,electric,Rakan Niaga
2026-03-24,jip,Volvo,EX30,blue,electric,Rakan Niaga
2026-03-24,jip,Zeekr,7X,green,electric,W.P. Kuala Lumpur
2026-03-24,jip,Zeekr,7X,blue,electric,Rakan Niaga
2026-03-25,jip,Audi,Q8,blue,electric,W.P. Kuala Lumpur
2026-03-25,jip,BYD,Atto 3,grey,electric,Rakan Niaga
2026-03-25,jip,BYD,Atto 3,white,electric,Rakan Niaga
2026-03-25,jip,BYD,Atto 3,black,electric,Rakan Niaga
2026-03-25,motokar_pelbagai_utiliti,BYD,M6,grey,electric,Rakan Niaga
2026-03-25,motokar,BYD,Seal 6,blue,electric,Rakan Niaga
2026-03-25,motokar,BYD,Seal 6,grey,electric,Rakan Niaga
2026-03-25,motokar,BYD,Seal 6,white,electric,Rakan Niaga
2026-03-25,motokar,BYD,Seal,white,electric,Rakan Niaga
2026-03-25,motokar,BYD,Seal,grey,electric,Rakan Niaga
2026-03-25,jip,BYD,Sealion,white,electric,Rakan Niaga
2026-03-25,jip,BYD,Sealion,black,electric,Rakan Niaga
2026-03-25,jip,BYD,Sealion,grey,electric,Rakan Niaga
2026-03-25,jip,Chery,iCaur 03,white,electric,Rakan Niaga
2026-03-25,jip,Chery,iCaur 03,grey,electric,Rakan Niaga
2026-03-25,jip,Chery,iCaur 03,black,electric,Rakan Niaga
2026-03-25,jip,Chery,iCaur V23,silver,electric,W.P. Kuala Lumpur
2026-03-25,jip,Chery,iCaur V23,green,electric,Rakan Niaga
2026-03-25,jip,Chery,iCaur V23,silver,electric,Rakan Niaga
2026-03-25,jip,Leapmotor,B10,grey,electric,Rakan Niaga
2026-03-25,jip,Leapmotor,B10,purple,electric,Rakan Niaga
2026-03-25,motokar,Mercedes Benz,EQS,black,electric,Rakan Niaga
2026-03-25,motokar,MG,MG4,white,electric,Rakan Niaga
2026-03-25,motokar,MG,MG4,orange,electric,Rakan Niaga
2026-03-25,motokar,MG,S5,red,electric,Sarawak
2026-03-25,motokar,MG,S5,grey,electric,Rakan Niaga
2026-03-25,jip,Mini,Aceman,grey,electric,Rakan Niaga
2026-03-25,motokar,Mini,Cooper,green,electric,Pulau Pinang
2026-03-25,motokar,Mini,John Cooper Works,white,electric,Johor
2026-03-25,jip,Porsche,Macan,purple,electric,W.P. Kuala Lumpur
2026-03-25,motokar,Proton,e.MAS 5,grey,electric,Rakan Niaga
2026-03-25,motokar,Proton,e.MAS 5,white,electric,Rakan Niaga
2026-03-25,motokar,Proton,e.MAS 5,yellow,electric,Johor
2026-03-25,motokar,Proton,e.MAS 5,pink,electric,Rakan Niaga
2026-03-25,motokar,Proton,e.MAS 5,yellow,electric,Rakan Niaga
2026-03-25,motokar,Proton,e.MAS 5,grey,electric,Pulau Pinang
2026-03-25,motokar,Proton,e.MAS 5,silver,electric,Rakan Niaga
2026-03-25,motokar,Proton,e.MAS 5,yellow,electric,Kelantan
2026-03-25,motokar,Proton,e.MAS 5,grey,electric,Selangor
2026-03-25,motokar,Proton,e.MAS 5,white,electric,Selangor
2026-03-25,jip,Proton,e.MAS 7,white,electric,Rakan Niaga
2026-03-25,jip,Proton,e.MAS 7,black,electric,Rakan Niaga
2026-03-25,jip,Proton,e.MAS 7,green,electric,Rakan Niaga
2026-03-25,jip,Smart,Brabus,grey,electric,W.P. Kuala Lumpur
2026-03-25,jip,Smart,Brabus,beige,electric,Rakan Niaga
2026-03-25,motokar,Tesla,Model 3,red,electric,Rakan Niaga
2026-03-25,motokar,Tesla,Model 3,grey,electric,Rakan Niaga
2026-03-25,motokar,Tesla,Model 3,silver,electric,Rakan Niaga
2026-03-25,motokar,Tesla,Model Y,white,electric,Johor
2026-03-25,motokar,Tesla,Model Y,grey,electric,Johor
2026-03-25,motokar,Tesla,Model Y,white,electric,Rakan Niaga
2026-03-25,motokar,Volvo,ES90,blue,electric,Rakan Niaga
2026-03-25,jip,Xpeng,G6,white,electric,Rakan Niaga
2026-03-25,jip,Zeekr,7X,blue,electric,W.P. Kuala Lumpur
2026-03-25,jip,Zeekr,7X,grey,electric,Rakan Niaga
2026-03-25,jip,Zeekr,7X,black,electric,Rakan Niaga
2026-03-26,jip,BYD,Atto 2,green,electric,Rakan Niaga
2026-03-26,jip,BYD,Atto 2,white,electric,Rakan Niaga
2026-03-26,jip,BYD,Atto 3,white,electric,Rakan Niaga
2026-03-26,jip,BYD,Atto 3,grey,electric,Rakan Niaga
2026-03-26,jip,BYD,Atto 3,black,electric,Rakan Niaga
2026-03-26,jip,BYD,Atto 3,grey,electric,Pulau Pinang
2026-03-26,motokar,BYD,M6,grey,electric,Rakan Niaga
2026-03-26,motokar_pelbagai_utiliti,BYD,M6,grey,electric,Rakan Niaga
2026-03-26,motokar,BYD,Seal 6,yellow,electric,Rakan Niaga
2026-03-26,motokar,BYD,Seal 6,blue,electric,Rakan Niaga
2026-03-26,motokar,BYD,Seal 6,grey,electric,Rakan Niaga
2026-03-26,motokar,BYD,Seal,grey,electric,Rakan Niaga
2026-03-26,jip,BYD,Sealion,black,electric,Rakan Niaga
2026-03-26,jip,BYD,Sealion,grey,electric,Rakan Niaga
2026-03-26,jip,Chery,iCaur 03,grey,electric,Rakan Niaga
2026-03-26,jip,Chery,iCaur 03,silver,electric,W.P. Kuala Lumpur
2026-03-26,jip,Chery,iCaur V23,grey,electric,W.P. Kuala Lumpur
2026-03-26,jip,Chery,iCaur V23,orange,electric,W.P. Kuala Lumpur
2026-03-26,jip,Chery,iCaur V23,silver,electric,Rakan Niaga
2026-03-26,jip,Chery,iCaur V23,white,electric,Rakan Niaga
2026-03-26,jip,Chery,iCaur V23,green,electric,W.P. Kuala Lumpur
2026-03-26,motokar,Dong Feng,Box E3,purple,electric,Pahang
2026-03-26,motokar,Great Wall,Ora,beige,electric,Rakan Niaga
2026-03-26,jip,Honda,e:N1,grey,electric,Rakan Niaga
2026-03-26,jip,Leapmotor,B10,black,electric,W.P. Kuala Lumpur
2026-03-26,jip,Leapmotor,B10,grey,electric,Rakan Niaga
2026-03-26,motokar,MG,MG4,orange,electric,Pulau Pinang
2026-03-26,motokar,MG,MG4,grey,electric,Rakan Niaga
2026-03-26,motokar,Mini,Countryman,black,electric,Pulau Pinang
2026-03-26,motokar,Proton,e.MAS 5,yellow,electric,Johor
2026-03-26,motokar,Proton,e.MAS 5,yellow,electric,Rakan Niaga
2026-03-26,motokar,Proton,e.MAS 5,grey,electric,Rakan Niaga
2026-03-26,motokar,Proton,e.MAS 5,white,electric,Rakan Niaga
2026-03-26,motokar,Proton,e.MAS 5,pink,electric,Rakan Niaga
2026-03-26,motokar,Proton,e.MAS 5,white,electric,Pulau Pinang
2026-03-26,motokar,Proton,e.MAS 5,silver,electric,Rakan Niaga
2026-03-26,motokar,Proton,e.MAS 5,yellow,electric,W.P. Kuala Lumpur
2026-03-26,motokar,Proton,e.MAS 5,pink,electric,Pahang
2026-03-26,motokar,Proton,e.MAS 5,silver,electric,Pulau Pinang
2026-03-26,motokar,Proton,e.MAS 5,pink,electric,Pulau Pinang
2026-03-26,motokar,Proton,e.MAS 5,grey,electric,Sarawak
2026-03-26,motokar,Proton,e.MAS 5,pink,electric,Johor
2026-03-26,motokar,Proton,e.MAS 5,white,electric,W.P. Kuala Lumpur
2026-03-26,jip,Proton,e.MAS 7,white,electric,Rakan Niaga
2026-03-26,jip,Proton,e.MAS 7,pink,electric,Rakan Niaga
2026-03-26,jip,Proton,e.MAS 7,black,electric,Rakan Niaga
2026-03-26,jip,Proton,e.MAS 7,grey,electric,Kedah
2026-03-26,jip,Proton,e.MAS 7,silver,electric,Rakan Niaga
2026-03-26,motokar,Tesla,Model 3,black,electric,Rakan Niaga
2026-03-26,motokar,Tesla,Model 3,red,electric,Rakan Niaga
2026-03-26,motokar,Tesla,Model 3,grey,electric,Rakan Niaga
2026-03-26,motokar,Tesla,Model 3,grey,electric,W.P. Kuala Lumpur
2026-03-26,motokar,Tesla,Model 3,silver,electric,Rakan Niaga
2026-03-26,motokar,Tesla,Model 3,white,electric,Rakan Niaga
2026-03-26,motokar,Tesla,Model Y,grey,electric,Rakan Niaga
2026-03-26,motokar,Tesla,Model Y,blue,electric,Selangor
2026-03-26,motokar,Tesla,Model Y,black,electric,Rakan Niaga
2026-03-26,motokar,Tesla,Model Y,grey,electric,W.P. Kuala Lumpur
2026-03-26,motokar,TQ Wuling,Bingo,purple,electric,Rakan Niaga
2026-03-26,motokar,TQ Wuling,Bingo,white,electric,Rakan Niaga
2026-03-26,jip,Volvo,EC40,gold,electric,Rakan Niaga
2026-03-26,motokar,Volvo,ES90,blue,electric,Rakan Niaga
2026-03-26,jip,Volvo,EX30,black,electric,Rakan Niaga
2026-03-26,window_van,Xpeng,X9,black,electric,Selangor
2026-03-26,window_van,Zeekr,009,white,electric,Rakan Niaga
2026-03-26,window_van,Zeekr,009,green,electric,Rakan Niaga
2026-03-26,window_van,Zeekr,009,white,electric,W.P. Kuala Lumpur
2026-03-26,jip,Zeekr,7X,green,electric,Rakan Niaga
2026-03-26,jip,Zeekr,X,green,electric,Rakan Niaga
2026-03-27,motokar,BMW,i4,grey,electric,Rakan Niaga
2026-03-27,motokar,BMW,i5,grey,electric,Selangor
2026-03-27,motokar,BMW,i5,black,electric,Rakan Niaga
2026-03-27,jip,BMW,iX,white,electric,Rakan Niaga
2026-03-27,jip,BMW,iX,grey,electric,Rakan Niaga
2026-03-27,jip,BYD,Atto 2,white,electric,Rakan Niaga
2026-03-27,jip,BYD,Atto 2,grey,electric,Rakan Niaga
2026-03-27,jip,BYD,Atto 3,white,electric,Rakan Niaga
2026-03-27,jip,BYD,Atto 3,black,electric,Rakan Niaga
2026-03-27,jip,BYD,Atto 3,grey,electric,Rakan Niaga
2026-03-27,jip,BYD,Atto 3,grey,electric,Sarawak
2026-03-27,jip,BYD,Atto 3,grey,electric,Selangor
2026-03-27,motokar,BYD,M6,blue,electric,Rakan Niaga
2026-03-27,motokar,BYD,Seal 6,white,electric,Selangor
2026-03-27,motokar,BYD,Seal 6,blue,electric,Rakan Niaga
2026-03-27,motokar,BYD,Seal 6,grey,electric,Rakan Niaga
2026-03-27,motokar,BYD,Seal,grey,electric,Rakan Niaga
2026-03-27,motokar,BYD,Seal,white,electric,Rakan Niaga
2026-03-27,jip,BYD,Sealion,grey,electric,Rakan Niaga
2026-03-27,jip,BYD,Sealion,white,electric,Rakan Niaga
2026-03-27,jip,BYD,Sealion,black,electric,Rakan Niaga
2026-03-27,jip,BYD,Sealion,white,electric,Selangor
2026-03-27,jip,BYD,Sealion,grey,electric,Pahang
2026-03-27,jip,Chery,iCaur 03,black,electric,Rakan Niaga
2026-03-27,jip,Chery,iCaur 03,white,electric,Rakan Niaga
2026-03-27,jip,Chery,iCaur V23,grey,electric,Rakan Niaga
2026-03-27,jip,Chery,iCaur V23,orange,electric,Rakan Niaga
2026-03-27,jip,Chery,iCaur V23,black,electric,Rakan Niaga
2026-03-27,jip,Chery,iCaur V23,green,electric,Rakan Niaga
2026-03-27,jip,Chery,iCaur V23,white,electric,Rakan Niaga
2026-03-27,jip,Chery,iCaur V23,white,electric,Sabah
2026-03-27,jip,Chery,iCaur V23,grey,electric,Melaka
2026-03-27,motokar,Dong Feng,Box E3,white,electric,Rakan Niaga
2026-03-27,motokar,Great Wall,Ora,beige,electric,Rakan Niaga
2026-03-27,jip,Leapmotor,B10,black,electric,Rakan Niaga
2026-03-27,jip,Leapmotor,B10,blue,electric,Rakan Niaga
2026-03-27,jip,Leapmotor,C10,grey,electric,Rakan Niaga
2026-03-27,motokar,MG,MG4,grey,electric,Rakan Niaga
2026-03-27,motokar,MG,MG4,orange,electric,Pulau Pinang
2026-03-27,motokar,MG,MG4,white,electric,Rakan Niaga
2026-03-27,motokar,MG,MG4,red,electric,W.P. Kuala Lumpur
2026-03-27,motokar,MG,MG4,grey,electric,W.P. Kuala Lumpur
2026-03-27,motokar,MG,MG4,orange,electric,Rakan Niaga
2026-03-27,motokar,Mini,Cooper,white,electric,Rakan Niaga
2026-03-27,motokar,Mini,Cooper,green,electric,Rakan Niaga
2026-03-27,motokar,Mini,Cooper,red,electric,Rakan Niaga
2026-03-27,jip,Mini,Countryman,green,electric,W.P. Kuala Lumpur
2026-03-27,motokar,Neta,V,green,electric,Melaka
2026-03-27,jip,Porsche,Macan,brown,electric,Rakan Niaga
2026-03-27,motokar,Proton,e.MAS 5,yellow,electric,Rakan Niaga
2026-03-27,motokar,Proton,e.MAS 5,white,electric,Rakan Niaga
2026-03-27,motokar,Proton,e.MAS 5,pink,electric,Rakan Niaga
2026-03-27,motokar,Proton,e.MAS 5,white,electric,W.P. Kuala Lumpur
2026-03-27,motokar,Proton,e.MAS 5,grey,electric,Rakan Niaga
2026-03-27,motokar,Proton,e.MAS 5,silver,electric,Rakan Niaga
2026-03-27,motokar,Proton,e.MAS 5,pink,electric,Negeri Sembilan
2026-03-27,motokar,Proton,e.MAS 5,yellow,electric,Johor
2026-03-27,motokar,Proton,e.MAS 5,yellow,electric,Pulau Pinang
2026-03-27,motokar,Proton,e.MAS 5,silver,electric,Pulau Pinang
2026-03-27,motokar,Proton,e.MAS 5,pink,electric,Sabah
2026-03-27,motokar,Proton,e.MAS 5,pink,electric,Perak
2026-03-27,motokar,Proton,e.MAS 5,pink,electric,Sarawak
2026-03-27,motokar,Proton,e.MAS 5,white,electric,Pulau Pinang
2026-03-27,motokar,Proton,e.MAS 5,yellow,electric,W.P. Kuala Lumpur
2026-03-27,motokar,Proton,e.MAS 5,silver,electric,W.P. Kuala Lumpur
2026-03-27,jip,Proton,e.MAS 7,grey,electric,Sabah
2026-03-27,jip,Proton,e.MAS 7,white,electric,Rakan Niaga
2026-03-27,jip,Proton,e.MAS 7,silver,electric,Rakan Niaga
2026-03-27,jip,Proton,e.MAS 7,black,electric,Rakan Niaga
2026-03-27,jip,Proton,e.MAS 7,grey,electric,Pulau Pinang
2026-03-27,jip,Proton,e.MAS 7,pink,electric,Rakan Niaga
2026-03-27,jip,Proton,e.MAS 7,green,electric,Rakan Niaga
2026-03-27,motokar,Tesla,Model 3,red,electric,Rakan Niaga
2026-03-27,motokar,Tesla,Model 3,white,electric,Selangor
2026-03-27,motokar,Tesla,Model 3,black,electric,Rakan Niaga
2026-03-27,motokar,Tesla,Model 3,grey,electric,Rakan Niaga
2026-03-27,motokar,Tesla,Model 3,silver,electric,Johor
2026-03-27,motokar,Tesla,Model Y,red,electric,Rakan Niaga
2026-03-27,motokar,Tesla,Model Y,red,electric,Selangor
2026-03-27,motokar,Tesla,Model Y,black,electric,Rakan Niaga
2026-03-27,motokar,Tesla,Model Y,white,electric,Rakan Niaga
2026-03-27,motokar,Tesla,Model Y,grey,electric,Rakan Niaga
2026-03-27,motokar,TQ Wuling,Bingo,blue,electric,Rakan Niaga
2026-03-27,jip,Volvo,EC40,silver,electric,Rakan Niaga
2026-03-27,motokar,Volvo,ES90,blue,electric,Rakan Niaga
2026-03-27,jip,Volvo,EX30,black,electric,Rakan Niaga
2026-03-27,jip,Xpeng,G6,purple,electric,Selangor
2026-03-27,jip,Xpeng,G6,silver,electric,W.P. Kuala Lumpur
2026-03-27,window_van,Xpeng,X9,silver,electric,Rakan Niaga
2026-03-27,window_van,Zeekr,009,black,electric,Rakan Niaga
2026-03-27,window_van,Zeekr,009,white,electric,Rakan Niaga
2026-03-27,jip,Zeekr,7X,black,electric,Rakan Niaga
2026-03-27,jip,Zeekr,7X,blue,electric,Johor
2026-03-27,jip,Zeekr,7X,grey,electric,Pulau Pinang
2026-03-27,jip,Zeekr,7X,green,electric,Rakan Niaga
2026-03-27,jip,Zeekr,7X,white,electric,Rakan Niaga
2026-03-27,jip,Zeekr,7X,grey,electric,Rakan Niaga
2026-03-28,jip,BYD,Atto 3,white,electric,Rakan Niaga
2026-03-28,jip,BYD,Atto 3,grey,electric,Rakan Niaga
2026-03-28,jip,BYD,Atto 3,black,electric,Rakan Niaga
2026-03-28,motokar_pelbagai_utiliti,BYD,M6,blue,electric,Rakan Niaga
2026-03-28,motokar,BYD,M6,black,electric,Rakan Niaga
2026-03-28,motokar,BYD,Seal 6,grey,electric,Rakan Niaga
2026-03-28,jip,BYD,Sealion,grey,electric,Rakan Niaga
2026-03-28,jip,BYD,Sealion,black,electric,Rakan Niaga
2026-03-28,jip,Chery,iCaur 03,white,electric,Rakan Niaga
2026-03-28,jip,Chery,iCaur V23,black,electric,Rakan Niaga
2026-03-28,motokar,Dong Feng,Box E3,silver,electric,Rakan Niaga
2026-03-28,motokar,MG,MG4,red,electric,Rakan Niaga
2026-03-28,motokar,MG,MG4,grey,electric,Rakan Niaga
2026-03-28,motokar,Proton,e.MAS 5,white,electric,Rakan Niaga
2026-03-28,motokar,Proton,e.MAS 5,grey,electric,Rakan Niaga
2026-03-28,motokar,Proton,e.MAS 5,yellow,electric,Rakan Niaga
2026-03-28,motokar,Proton,e.MAS 5,pink,electric,Rakan Niaga
2026-03-28,motokar,Proton,e.MAS 5,silver,electric,Rakan Niaga
2026-03-28,jip,Proton,e.MAS 7,pink,electric,Rakan Niaga
2026-03-28,jip,Proton,e.MAS 7,silver,electric,Rakan Niaga
2026-03-28,jip,Volvo,EX30,black,electric,Rakan Niaga
2026-03-29,jip,Chery,iCaur 03,white,electric,Rakan Niaga
2026-03-29,motokar,Mercedes Benz,EQS,silver,electric,Terengganu
2026-03-29,motokar,Perodua,QV-E,blue,electric,Terengganu
2026-03-29,motokar,Proton,e.MAS 5,yellow,electric,Kelantan
2026-03-29,motokar,Proton,e.MAS 5,white,electric,Rakan Niaga
2026-03-29,jip,Proton,e.MAS 7,black,electric,Rakan Niaga
2026-03-29,motokar,Tesla,Model 3,black,electric,Rakan Niaga
2026-03-30,motokar,BMW,i4,black,electric,W.P. Kuala Lumpur
2026-03-30,motokar,BMW,i4,grey,electric,Rakan Niaga
2026-03-30,jip,BMW,iX,beige,electric,Kedah
2026-03-30,jip,BMW,iX,white,electric,W.P. Kuala Lumpur
2026-03-30,jip,BMW,iX2,white,electric,Selangor
2026-03-30,jip,BYD,Atto 2,green,electric,Rakan Niaga
2026-03-30,jip,BYD,Atto 2,grey,electric,Rakan Niaga
2026-03-30,jip,BYD,Atto 3,grey,electric,Rakan Niaga
2026-03-30,jip,BYD,Atto 3,white,electric,Rakan Niaga
2026-03-30,jip,BYD,Atto 3,black,electric,Rakan Niaga
2026-03-30,jip,BYD,Atto 3,grey,electric,W.P. Kuala Lumpur
2026-03-30,jip,BYD,Atto 3,black,electric,Sarawak
2026-03-30,jip,BYD,Atto 3,white,electric,W.P. Kuala Lumpur
2026-03-30,motokar_pelbagai_utiliti,BYD,M6,grey,electric,Rakan Niaga
2026-03-30,motokar_pelbagai_utiliti,BYD,M6,black,electric,Rakan Niaga
2026-03-30,motokar_pelbagai_utiliti,BYD,M6,white,electric,Rakan Niaga
2026-03-30,motokar,BYD,M6,grey,electric,Rakan Niaga
2026-03-30,motokar,BYD,M6,blue,electric,Rakan Niaga
2026-03-30,motokar,BYD,Seal 6,white,electric,Perak
2026-03-30,motokar,BYD,Seal 6,white,electric,Rakan Niaga
2026-03-30,motokar,BYD,Seal 6,blue,electric,Rakan Niaga
2026-03-30,motokar,BYD,Seal 6,white,electric,Pahang
2026-03-30,motokar,BYD,Seal 6,grey,electric,Rakan Niaga
2026-03-30,motokar,BYD,Seal,white,electric,Rakan Niaga
2026-03-30,motokar,BYD,Seal,grey,electric,Rakan Niaga
2026-03-30,jip,BYD,Sealion,grey,electric,Rakan Niaga
2026-03-30,jip,BYD,Sealion,black,electric,W.P. Kuala Lumpur
2026-03-30,jip,BYD,Sealion,white,electric,Rakan Niaga
2026-03-30,jip,BYD,Sealion,grey,electric,W.P. Kuala Lumpur
2026-03-30,jip,BYD,Sealion,black,electric,Rakan Niaga
2026-03-30,jip,BYD,Sealion,white,electric,Pulau Pinang
2026-03-30,jip,Chery,iCaur 03,black,electric,W.P. Kuala Lumpur
2026-03-30,jip,Chery,iCaur 03,green,electric,Rakan Niaga
2026-03-30,jip,Chery,iCaur 03,white,electric,Rakan Niaga
2026-03-30,jip,Chery,iCaur V23,black,electric,Rakan Niaga
2026-03-30,jip,Chery,iCaur V23,orange,electric,Rakan Niaga
2026-03-30,jip,Chery,iCaur V23,silver,electric,Rakan Niaga
2026-03-30,jip,Chery,iCaur V23,green,electric,W.P. Kuala Lumpur
2026-03-30,jip,Chery,iCaur V23,black,electric,W.P. Kuala Lumpur
2026-03-30,jip,Chery,iCaur V23,green,electric,Selangor
2026-03-30,jip,Chery,iCaur V23,green,electric,Rakan Niaga
2026-03-30,jip,Chery,iCaur V23,grey,electric,Rakan Niaga
2026-03-30,jip,Chery,iCaur V23,white,electric,W.P. Kuala Lumpur
2026-03-30,window_van,Denza,D9,black,electric,Rakan Niaga
2026-03-30,window_van,Denza,D9,blue,electric,Pulau Pinang
2026-03-30,window_van,Denza,D9,black,electric,W.P. Kuala Lumpur
2026-03-30,motokar,Dong Feng,Box E3,purple,electric,Johor
2026-03-30,motokar,Dong Feng,Box E3,purple,electric,Rakan Niaga
2026-03-30,motokar,Great Wall,Ora,grey,electric,Rakan Niaga
2026-03-30,motokar,Great Wall,Ora,black,electric,Rakan Niaga
2026-03-30,jip,Leapmotor,B10,blue,electric,Rakan Niaga
2026-03-30,jip,Leapmotor,B10,white,electric,Sarawak
2026-03-30,jip,Leapmotor,B10,white,electric,Rakan Niaga
2026-03-30,jip,Leapmotor,C10,grey,electric,Johor
2026-03-30,motokar,Lotus,Emeya,grey,electric,W.P. Kuala Lumpur
2026-03-30,motokar,Mercedes Benz,EQS,grey,electric,Rakan Niaga
2026-03-30,motokar,MG,MG4,red,electric,Rakan Niaga
2026-03-30,motokar,MG,MG4,orange,electric,Rakan Niaga
2026-03-30,motokar,MG,MG4,green,electric,Rakan Niaga
2026-03-30,motokar,MG,MG4,red,electric,Pulau Pinang
2026-03-30,motokar,MG,MG4,white,electric,Rakan Niaga
2026-03-30,motokar,MG,MG4,silver,electric,W.P. Kuala Lumpur
2026-03-30,motokar,Mini,Cooper,white,electric,W.P. Kuala Lumpur
2026-03-30,jip,Neta,X,white,electric,Rakan Niaga
2026-03-30,motokar,Nissan,Leaf,brown,electric,Rakan Niaga
2026-03-30,motokar,Perodua,QV-E,blue,electric,Rakan Niaga
2026-03-30,motokar,Perodua,QV-E,grey,electric,Selangor
2026-03-30,motokar,Proton,e.MAS 5,grey,electric,Rakan Niaga
2026-03-30,motokar,Proton,e.MAS 5,pink,electric,Rakan Niaga
2026-03-30,motokar,Proton,e.MAS 5,white,electric,Rakan Niaga
2026-03-30,motokar,Proton,e.MAS 5,yellow,electric,Rakan Niaga
2026-03-30,motokar,Proton,e.MAS 5,yellow,electric,Johor
2026-03-30,motokar,Proton,e.MAS 5,silver,electric,Rakan Niaga
2026-03-30,motokar,Proton,e.MAS 5,silver,electric,W.P. Kuala Lumpur
2026-03-30,motokar,Proton,e.MAS 5,white,electric,Kelantan
2026-03-30,motokar,Proton,e.MAS 5,white,electric,Johor
2026-03-30,motokar,Proton,e.MAS 5,yellow,electric,Selangor
2026-03-30,motokar,Proton,e.MAS 5,yellow,electric,Pulau Pinang
2026-03-30,motokar,Proton,e.MAS 5,silver,electric,Pulau Pinang
2026-03-30,motokar,Proton,e.MAS 5,pink,electric,Pulau Pinang
2026-03-30,motokar,Proton,e.MAS 5,pink,electric,Perlis
2026-03-30,motokar,Proton,e.MAS 5,yellow,electric,W.P. Kuala Lumpur
